VBELN,POSNR,MATNR,KWMENG,NETWR,WAERK,MEINS,WERKS,LGORT
0000001313,000050,MAT00000241,813.397,2829474.67,USD,L,0001,0002
0000001314,000010,MAT00000067,324.493,1403977.37,USD,L,0002,0002
0000001314,000020,MAT00000112,348.971,882435.99,USD,ST,0002,0003
0000001314,000030,MAT00000103,782.973,898171.82,USD,KG,0003,0002
0000001314,000040,MAT00000211,636.311,2100742.59,USD,UN,0001,0001
0000001315,000010,MAT00000147,383.578,1444316.93,EUR,UN,0002,0003
0000001315,000020,MAT00000006,843.148,1806309.69,EUR,M,0001,0001
0000001315,000030,MAT00000138,951.086,3154038.95,EUR,M,0004,0006
0000001315,000040,MAT00000254,536.074,1662912.27,EUR,ST,0003,0008
0000001316,000010,MAT00000250,479.865,786071.66,USD,L,0004,0002
0000001316,000020,MAT00000264,78.131,6761.46,USD,L,0003,0006
0000001316,000030,MAT00000021,542.739,2056888.54,USD,UN,0002,0003
0000001316,000040,MAT00000102,291.523,1429156.52,USD,L,0004,0003
0000001316,000050,MAT00000252,820.299,2645185.37,USD,KG,0003,0006
0000001317,000010,MAT00000232,819.814,2913241.84,USD,M,0004,0001
0000001317,000020,MAT00000044,712.226,1487505.37,USD,ST,0004,0001
0000001317,000030,MAT00000273,810.49,3455321.49,USD,ST,0003,0007
0000001317,000040,MAT00000016,608.715,2936873.35,USD,M,0003,0007
0000001318,000010,MAT00000187,556.711,2232689.47,USD,UN,0003,0009
0000001318,000020,MAT00000112,684.243,3113517.77,USD,ST,0002,0004
0000001318,000030,MAT00000174,885.432,190500.69,USD,KG,0003,0005
0000001318,000040,MAT00000044,74.131,207606.09,USD,ST,0002,0003
0000001319,000010,MAT00000059,21.171,75043.79,COP,L,0003,0007
0000001319,000020,MAT00000151,11.13,12562.99,COP,M,0001,0005
0000001319,000030,MAT00000033,608.004,2194012.83,COP,M,0003,0002
0000001320,000010,MAT00000291,13.384,19886.62,USD,KG,0003,0002
0000001321,000010,MAT00000202,706.232,1491477.24,COP,ST,0002,0007
0000001321,000020,MAT00000269,653.915,1562804.54,COP,L,0002,0001
0000001322,000010,MAT00000288,793.436,2510177.6,EUR,L,0003,0009
0000001322,000020,MAT00000112,355.845,1439510.45,EUR,ST,0001,0007
0000001322,000030,MAT00000063,450.336,527546.11,EUR,L,0004,0002
0000001322,000040,MAT00000290,121.967,576024.53,EUR,UN,0002,0009
0000001323,000010,MAT00000282,243.025,210017.34,EUR,L,0004,0007
0000001323,000020,MAT00000110,450.855,543722.11,EUR,L,0004,0001
0000001323,000030,MAT00000100,396.964,1385396.42,EUR,KG,0004,0003
0000001323,000040,MAT00000266,422.299,1801400.84,EUR,L,0003,0008
0000001324,000010,MAT00000122,911.441,2212860.26,COP,L,0003,0003
0000001324,000020,MAT00000269,632.56,1637065.28,COP,L,0001,0006
0000001324,000030,MAT00000028,620.819,1448525.93,COP,KG,0003,0001
0000001324,000040,MAT00000170,507.331,1441393.32,COP,ST,0004,0001
0000001325,000010,MAT00000036,881.207,2646414.43,USD,UN,0001,0006
0000001325,000020,MAT00000270,554.173,2319407.97,USD,ST,0003,0006
0000001325,000030,MAT00000094,261.15,410373.72,USD,ST,0004,0008
0000001325,000040,MAT00000250,336.62,254959.35,USD,L,0001,0009
0000001326,000010,MAT00000053,590.19,2667947.99,USD,L,0003,0004
0000001326,000020,MAT00000280,641.471,567195.07,USD,M,0004,0008
0000001327,000010,MAT00000050,772.421,2286698.3,USD,KG,0001,0007
0000001328,000010,MAT00000060,786.096,1529632.76,EUR,ST,0004,0006
0000001329,000010,MAT00000298,732.968,2475636.07,EUR,ST,0002,0003
0000001329,000020,MAT00000087,956.637,129346.89,EUR,ST,0004,0006
0000001330,000010,MAT00000088,468.143,1694925.78,USD,L,0002,0007
0000001330,000020,MAT00000247,431.404,1265558.15,USD,ST,0001,0005
0000001330,000030,MAT00000063,972.425,3986718.84,USD,L,0004,0005
0000001330,000040,MAT00000268,972.255,602836.99,USD,KG,0001,0006
0000001330,000050,MAT00000253,498.387,1282653.77,USD,ST,0003,0007
0000001331,000010,MAT00000286,617.331,2352969.45,USD,KG,0004,0006
0000001331,000020,MAT00000024,458.803,1918695.79,USD,ST,0004,0009
0000001331,000030,MAT00000089,520.351,1534759.66,USD,UN,0004,0006
0000001332,000010,MAT00000299,131.044,125710.51,COP,UN,0001,0005
0000001332,000020,MAT00000212,344.332,1281975.58,COP,M,0004,0004
0000001332,000030,MAT00000295,248.072,226670.83,COP,M,0003,0009
0000001332,000040,MAT00000229,663.153,96283.18,COP,L,0004,0003
0000001332,000050,MAT00000018,768.302,3195813.63,COP,KG,0001,0005
0000001333,000010,MAT00000260,290.255,277042.59,EUR,M,0001,0003
0000001333,000020,MAT00000204,948.773,2286704.22,EUR,L,0002,0009
0000001333,000030,MAT00000224,956.125,4214398.21,EUR,M,0001,0009
0000001333,000040,MAT00000054,126.603,472967.29,EUR,KG,0001,0009
0000001334,000010,MAT00000236,565.476,2432197.1,USD,ST,0004,0008
0000001335,000010,MAT00000266,349.413,1419350.55,COP,L,0001,0002
0000001335,000020,MAT00000232,679.688,1094589.95,COP,M,0004,0008
0000001335,000030,MAT00000197,783.081,2151154.83,COP,ST,0003,0003
0000001336,000010,MAT00000002,244.844,702430.5,COP,KG,0001,0001
0000001336,000020,MAT00000047,947.874,4531425.4,COP,ST,0001,0006
0000001336,000030,MAT00000087,8.472,9639.36,COP,ST,0002,0003
0000001336,000040,MAT00000211,330.523,1396178.73,COP,UN,0004,0003
0000001337,000010,MAT00000110,12.498,47426.91,USD,L,0003,0001
0000001338,000010,MAT00000264,553.946,1774189.33,USD,L,0003,0007
0000001338,000020,MAT00000222,98.582,4806.86,USD,ST,0003,0002
0000001338,000030,MAT00000089,244.053,600609.55,USD,UN,0004,0008
0000001339,000010,MAT00000256,718.914,1175244.66,COP,UN,0004,0006
0000001339,000020,MAT00000176,826.404,3325929.01,COP,KG,0001,0006
0000001340,000010,MAT00000286,217.66,877254.69,USD,KG,0003,0007
0000001340,000020,MAT00000023,425.595,643780.53,USD,ST,0004,0005
0000001340,000030,MAT00000031,373.602,5454.59,USD,UN,0003,0005
0000001341,000010,MAT00000283,810.199,770223.78,USD,ST,0004,0003
0000001342,000010,MAT00000171,839.515,583815.52,EUR,M,0001,0007
0000001343,000010,MAT00000158,671.344,1425592.27,EUR,KG,0002,0001
0000001343,000020,MAT00000100,262.011,707275.11,EUR,KG,0003,0004
0000001343,000030,MAT00000268,923.919,3092975.92,EUR,KG,0003,0005
0000001344,000010,MAT00000229,722.366,2330576.65,USD,L,0004,0001
0000001344,000020,MAT00000135,527.499,972043.51,USD,M,0002,0006
0000001344,000030,MAT00000279,500.879,667010.55,USD,M,0003,0009
0000001344,000040,MAT00000064,126.883,257739.98,USD,KG,0003,0008
0000001345,000010,MAT00000300,533.815,1273671.91,USD,UN,0001,0009
0000001346,000010,MAT00000088,588.467,625475.69,COP,L,0001,0004
0000001346,000020,MAT00000185,365.227,1395276.71,COP,M,0001,0001
0000001346,000030,MAT00000115,767.924,220662.96,COP,M,0001,0004
0000001346,000040,MAT00000088,785.377,1415147.25,COP,L,0003,0003
0000001346,000050,MAT00000259,428.728,1597204.73,COP,KG,0003,0005
0000001347,000010,MAT00000152,881.347,3431559.8,COP,UN,0004,0002
0000001347,000020,MAT00000152,183.081,486491.99,COP,UN,0004,0004
0000001347,000030,MAT00000156,460.288,1328437.2,COP,L,0003,0002
0000001347,000040,MAT00000073,256.192,826977.53,COP,ST,0004,0005
0000001347,000050,MAT00000091,821.371,1370005.76,COP,ST,0002,0001
0000001348,000010,MAT00000032,949.728,4016285.74,USD,M,0003,0003
0000001348,000020,MAT00000071,540.356,926964.51,USD,KG,0001,0003
0000001349,000010,MAT00000235,101.704,85920.56,EUR,UN,0004,0004
0000001349,000020,MAT00000198,380.117,1642299.3,EUR,L,0004,0001
0000001349,000030,MAT00000300,552.994,35192.54,EUR,UN,0003,0001
0000001350,000010,MAT00000101,811.718,2521001.3,USD,KG,0003,0008
0000001350,000020,MAT00000093,820.637,1904288.16,USD,UN,0003,0004
0000001350,000030,MAT00000205,542.805,1671698.27,USD,M,0002,0003
0000001350,000040,MAT00000271,570.936,1450263.08,USD,M,0002,0003
0000001350,000050,MAT00000197,984.539,2369992.13,USD,ST,0002,0007
0000001351,000010,MAT00000183,644.817,1693553.82,USD,KG,0002,0006
0000001351,000020,MAT00000089,817.309,2762528.94,USD,UN,0003,0001
0000001351,000030,MAT00000248,418.107,1249165.74,USD,KG,0003,0006
0000001351,000040,MAT00000290,58.153,172314.9,USD,UN,0002,0009
0000001352,000010,MAT00000246,9.508,46559.54,COP,KG,0004,0001
0000001352,000020,MAT00000114,720.417,14307.48,COP,L,0002,0005
0000001352,000030,MAT00000036,581.675,2345813.84,COP,UN,0003,0006
0000001353,000010,MAT00000090,625.199,99481.66,EUR,ST,0002,0001
0000001353,000020,MAT00000209,782.088,2201217.96,EUR,L,0004,0004
0000001353,000030,MAT00000201,935.848,745683.69,EUR,KG,0001,0004
0000001353,000040,MAT00000056,231.053,528455.18,EUR,L,0004,0006
0000001353,000050,MAT00000084,71.283,142206.02,EUR,M,0001,0006
0000001354,000010,MAT00000297,534.878,619875.46,USD,KG,0002,0007
0000001354,000020,MAT00000289,984.524,2790879.41,USD,KG,0001,0002
0000001354,000030,MAT00000156,505.061,2505915.71,USD,L,0004,0006
0000001354,000040,MAT00000152,504.364,214914.54,USD,UN,0003,0008
0000001355,000010,MAT00000224,902.3,3207559.2,EUR,M,0002,0009
0000001355,000020,MAT00000228,588.821,2416957.11,EUR,UN,0002,0004
0000001355,000030,MAT00000178,405.815,1181205.72,EUR,L,0001,0001
0000001356,000010,MAT00000054,38.07,29126.21,COP,KG,0004,0005
0000001356,000020,MAT00000192,378.697,354271.04,COP,UN,0002,0002
0000001356,000030,MAT00000071,138.556,41232.88,COP,KG,0003,0004
0000001356,000040,MAT00000237,613.296,2612591.9,COP,KG,0004,0003
0000001357,000010,MAT00000027,251.565,341421.5,USD,ST,0004,0009
0000001357,000020,MAT00000072,459.55,2248192.13,USD,KG,0004,0004
0000001357,000030,MAT00000166,826.639,2245597.91,USD,L,0004,0006
0000001357,000040,MAT00000284,929.441,845893.55,USD,L,0004,0004
0000001358,000010,MAT00000213,131.663,300264.05,COP,ST,0002,0009
0000001359,000010,MAT00000288,541.675,419944.38,USD,L,0003,0007
0000001359,000020,MAT00000072,240.196,879655.4,USD,KG,0004,0006
0000001360,000010,MAT00000189,56.411,37035.51,COP,L,0004,0008
0000001360,000020,MAT00000290,403.127,1268737.42,COP,UN,0001,0008
0000001360,000030,MAT00000291,73.052,141154.0,COP,KG,0003,0007
0000001360,000040,MAT00000150,538.143,2299646.48,COP,ST,0001,0003
0000001361,000010,MAT00000206,802.001,953779.69,COP,M,0004,0003
0000001361,000020,MAT00000235,484.954,463577.23,COP,UN,0004,0007
0000001361,000030,MAT00000176,616.56,1753811.09,COP,KG,0004,0003
0000001362,000010,MAT00000263,227.041,685150.71,COP,M,0002,0005
0000001363,000010,MAT00000040,380.484,203136.6,EUR,KG,0001,0003
0000001363,000020,MAT00000203,416.549,184243.79,EUR,KG,0002,0004
0000001363,000030,MAT00000089,909.091,1614763.8,EUR,UN,0004,0005
0000001363,000040,MAT00000299,166.936,542333.33,EUR,UN,0002,0003
0000001363,000050,MAT00000022,867.965,1676526.48,EUR,KG,0002,0009
0000001364,000010,MAT00000256,197.66,742620.48,COP,UN,0003,0001
0000001364,000020,MAT00000163,222.688,943522.38,COP,UN,0004,0006
0000001364,000030,MAT00000184,337.753,1462416.45,COP,ST,0004,0002
0000001365,000010,MAT00000222,238.347,683214.53,EUR,ST,0003,0005
0000001366,000010,MAT00000158,117.036,380982.61,EUR,KG,0002,0005
0000001366,000020,MAT00000105,461.963,317821.3,EUR,KG,0004,0002
0000001366,000030,MAT00000096,644.381,2316736.57,EUR,ST,0002,0003
0000001366,000040,MAT00000248,782.866,836617.58,EUR,KG,0004,0003
0000001366,000050,MAT00000202,867.518,3907179.62,EUR,ST,0002,0001
0000001367,000010,MAT00000223,580.014,2126012.32,EUR,ST,0004,0007
0000001367,000020,MAT00000154,464.162,2173879.52,EUR,KG,0004,0003
0000001367,000030,MAT00000081,306.267,459195.3,EUR,UN,0003,0007
0000001368,000010,MAT00000099,22.573,34605.31,EUR,KG,0002,0001
0000001368,000020,MAT00000047,197.14,78867.83,EUR,ST,0002,0004
0000001368,000030,MAT00000122,265.238,448244.26,EUR,L,0002,0008
0000001368,000040,MAT00000188,14.556,52307.86,EUR,L,0001,0001
0000001369,000010,MAT00000076,265.918,334437.09,EUR,KG,0002,0004
0000001369,000020,MAT00000076,794.357,719353.81,EUR,KG,0003,0008
0000001370,000010,MAT00000285,213.577,977565.42,COP,KG,0002,0008
0000001370,000020,MAT00000002,533.934,532535.09,COP,KG,0002,0009
0000001370,000030,MAT00000280,961.956,4522078.2,COP,M,0003,0007
0000001370,000040,MAT00000233,923.12,823690.74,COP,UN,0001,0002
0000001371,000010,MAT00000090,2.57,1372.87,COP,ST,0003,0005
0000001371,000020,MAT00000079,401.494,1516446.85,COP,UN,0001,0001
0000001372,000010,MAT00000221,514.439,2221486.5,EUR,L,0004,0004
0000001373,000010,MAT00000171,429.771,194312.36,USD,M,0001,0005
0000001373,000020,MAT00000100,716.351,1667872.87,USD,KG,0003,0005
0000001373,000030,MAT00000238,275.578,1349249.18,USD,M,0003,0001
0000001373,000040,MAT00000191,648.053,441175.04,USD,KG,0003,0005
0000001374,000010,MAT00000080,394.169,722440.83,EUR,UN,0001,0003
0000001374,000020,MAT00000221,206.885,612987.84,EUR,L,0002,0007
0000001375,000010,MAT00000025,795.393,1900313.19,EUR,L,0004,0004
0000001375,000020,MAT00000014,764.28,869658.93,EUR,L,0004,0002
0000001375,000030,MAT00000269,705.325,754993.99,EUR,L,0002,0003
0000001375,000040,MAT00000234,346.51,17762.1,EUR,KG,0004,0001
0000001375,000050,MAT00000282,809.753,74732.1,EUR,L,0003,0003
0000001376,000010,MAT00000237,403.262,1945892.39,COP,KG,0003,0007
0000001376,000020,MAT00000052,661.634,1656910.18,COP,L,0002,0009
0000001376,000030,MAT00000206,205.757,745729.21,COP,M,0003,0007
0000001376,000040,MAT00000104,96.459,171360.38,COP,L,0002,0001
0000001376,000050,MAT00000154,78.542,204961.63,COP,KG,0001,0001
0000001377,000010,MAT00000195,462.751,1179154.33,EUR,KG,0003,0001
0000001377,000020,MAT00000144,799.729,3277033.53,EUR,KG,0002,0008
0000001377,000030,MAT00000036,71.103,52566.45,EUR,UN,0001,0007
0000001377,000040,MAT00000122,124.593,399833.89,EUR,L,0001,0005
0000001378,000010,MAT00000297,262.68,439552.95,EUR,KG,0004,0008
0000001378,000020,MAT00000180,837.457,916739.05,EUR,M,0002,0005
0000001379,000010,MAT00000155,957.382,2994930.24,COP,M,0002,0005
0000001379,000020,MAT00000167,262.515,536748.67,COP,L,0004,0007
0000001379,000030,MAT00000191,943.311,3731210.06,COP,KG,0003,0005
0000001380,000010,MAT00000047,465.135,389327.3,EUR,ST,0003,0005
0000001381,000010,MAT00000121,48.977,203424.99,COP,L,0003,0006
0000001382,000010,MAT00000146,902.848,4043043.63,COP,KG,0003,0002
0000001382,000020,MAT00000006,415.498,1425847.87,COP,M,0003,0004
0000001382,000030,MAT00000099,135.903,661843.53,COP,KG,0001,0001
0000001382,000040,MAT00000009,727.532,1432583.26,COP,UN,0003,0003
0000001382,000050,MAT00000099,153.248,74806.48,COP,KG,0002,0004
0000001383,000010,MAT00000146,740.657,622003.75,EUR,KG,0003,0002
0000001384,000010,MAT00000294,103.45,58650.98,COP,KG,0002,0004
0000001384,000020,MAT00000124,651.108,2327639.48,COP,L,0002,0006
0000001384,000030,MAT00000103,369.375,1398283.84,COP,KG,0001,0007
0000001385,000010,MAT00000086,842.103,3338172.08,EUR,M,0004,0006
0000001386,000010,MAT00000141,115.254,565050.02,EUR,M,0004,0006
0000001386,000020,MAT00000067,522.438,221670.44,EUR,L,0001,0007
0000001386,000030,MAT00000076,404.5,1647504.23,EUR,KG,0004,0002
0000001386,000040,MAT00000113,140.9,116856.82,EUR,UN,0002,0004
0000001386,000050,MAT00000041,426.675,1161400.82,EUR,UN,0003,0002
0000001387,000010,MAT00000206,202.363,471613.04,EUR,M,0003,0005
0000001388,000010,MAT00000070,828.722,1693601.14,COP,M,0003,0002
0000001388,000020,MAT00000201,774.846,824451.64,COP,KG,0001,0001
0000001388,000030,MAT00000264,754.502,3150136.39,COP,L,0004,0008
0000001388,000040,MAT00000157,298.376,205569.13,COP,ST,0004,0006
0000001388,000050,MAT00000098,134.585,22618.36,COP,L,0003,0004
0000001389,000010,MAT00000138,20.43,45160.72,USD,M,0002,0005
0000001389,000020,MAT00000156,89.975,436281.58,USD,L,0001,0001
0000001389,000030,MAT00000249,70.988,339827.36,USD,ST,0002,0002
0000001390,000010,MAT00000232,103.226,431919.26,COP,M,0001,0009
0000001391,000010,MAT00000106,918.38,1906814.03,EUR,M,0001,0005
0000001391,000020,MAT00000080,681.116,3045460.35,EUR,UN,0001,0001
0000001392,000010,MAT00000166,747.659,1135290.29,EUR,L,0002,0005
0000001392,000020,MAT00000031,380.802,828381.44,EUR,UN,0001,0009
0000001392,000030,MAT00000262,584.417,2178379.3,EUR,ST,0003,0004
0000001392,000040,MAT00000053,313.374,713931.78,EUR,L,0002,0004
0000001393,000010,MAT00000184,981.894,3698784.88,EUR,ST,0002,0003
0000001393,000020,MAT00000036,38.752,78541.39,EUR,UN,0004,0005
0000001393,000030,MAT00000244,334.492,411040.49,EUR,L,0004,0008
0000001393,000040,MAT00000242,347.799,334116.59,EUR,M,0003,0007
0000001393,000050,MAT00000073,910.962,4448947.11,EUR,ST,0001,0005
0000001394,000010,MAT00000246,105.88,518118.49,EUR,KG,0004,0003
0000001394,000020,MAT00000210,723.279,880310.1,EUR,L,0002,0005
0000001394,000030,MAT00000278,162.064,107210.2,EUR,M,0001,0006
0000001394,000040,MAT00000268,981.031,2656318.02,EUR,KG,0001,0009
0000001395,000010,MAT00000203,707.689,356236.49,COP,KG,0003,0006
0000001395,000020,MAT00000185,910.577,412391.22,COP,M,0003,0004
0000001396,000010,MAT00000161,208.556,929244.2,EUR,KG,0002,0005
0000001396,000020,MAT00000262,377.589,1638860.86,EUR,ST,0004,0007
0000001396,000030,MAT00000208,684.464,2864475.0,EUR,UN,0003,0002
0000001396,000040,MAT00000227,185.599,559638.52,EUR,ST,0003,0009
0000001396,000050,MAT00000227,701.262,641156.83,EUR,ST,0001,0001
0000001397,000010,MAT00000223,502.052,414825.49,EUR,ST,0003,0002
0000001397,000020,MAT00000134,121.286,279611.53,EUR,M,0003,0004
0000001397,000030,MAT00000224,656.927,3082012.44,EUR,M,0001,0003
0000001397,000040,MAT00000037,238.881,566011.81,EUR,ST,0003,0006
0000001397,000050,MAT00000046,844.845,853741.22,EUR,L,0002,0008
0000001398,000010,MAT00000258,314.696,450575.44,EUR,KG,0004,0007
0000001398,000020,MAT00000033,170.642,752452.72,EUR,M,0003,0007
0000001398,000030,MAT00000056,44.502,124232.67,EUR,L,0001,0002
0000001398,000040,MAT00000227,980.536,4841749.49,EUR,ST,0004,0005
0000001398,000050,MAT00000206,479.099,2082255.28,EUR,M,0001,0007
0000001399,000010,MAT00000151,39.649,10075.21,USD,M,0003,0007
0000001400,000010,MAT00000047,336.637,1077706.33,USD,ST,0002,0007
0000001400,000020,MAT00000233,971.999,3196982.47,USD,UN,0003,0003
0000001400,000030,MAT00000265,737.004,2368819.3,USD,ST,0004,0005
0000001400,000040,MAT00000081,432.266,1326667.58,USD,UN,0002,0007
0000001400,000050,MAT00000214,298.856,51471.97,USD,KG,0001,0005
0000001401,000010,MAT00000246,403.576,705894.78,COP,KG,0002,0003
0000001402,000010,MAT00000047,587.508,205704.18,COP,ST,0001,0005
0000001403,000010,MAT00000195,490.132,890295.37,USD,KG,0002,0007
0000001403,000020,MAT00000208,497.697,675977.04,USD,UN,0004,0004
0000001403,000030,MAT00000226,435.283,2102760.76,USD,M,0003,0008
0000001404,000010,MAT00000291,262.334,163200.6,USD,KG,0003,0002
0000001404,000020,MAT00000236,220.469,968224.89,USD,ST,0001,0008
0000001404,000030,MAT00000287,692.463,2887889.24,USD,ST,0002,0006
0000001405,000010,MAT00000126,878.844,59286.82,EUR,KG,0001,0001
0000001405,000020,MAT00000096,766.785,1481881.02,EUR,ST,0003,0001
0000001405,000030,MAT00000048,548.235,1698908.99,EUR,L,0001,0006
0000001405,000040,MAT00000162,559.62,2625826.58,EUR,M,0003,0007
0000001406,000010,MAT00000184,802.301,3216264.25,COP,ST,0004,0003
0000001406,000020,MAT00000049,285.525,644161.53,COP,L,0001,0001
0000001407,000010,MAT00000069,516.549,1869757.58,USD,ST,0002,0001
0000001407,000020,MAT00000012,4.244,4376.71,USD,KG,0004,0005
0000001407,000030,MAT00000237,270.24,687949.97,USD,KG,0001,0003
0000001407,000040,MAT00000075,489.104,1595105.09,USD,L,0004,0007
0000001407,000050,MAT00000161,771.879,806567.24,USD,KG,0001,0008
0000001408,000010,MAT00000022,57.883,197771.74,EUR,KG,0002,0005
0000001408,000020,MAT00000185,725.23,1001390.33,EUR,M,0004,0006
0000001408,000030,MAT00000087,715.599,2793784.37,EUR,ST,0002,0001
0000001408,000040,MAT00000276,774.228,694335.41,EUR,UN,0003,0007
0000001409,000010,MAT00000116,219.981,263075.28,EUR,L,0004,0006
0000001410,000010,MAT00000223,78.802,108577.34,COP,ST,0001,0006
0000001410,000020,MAT00000277,478.852,1935467.11,COP,ST,0001,0004
0000001410,000030,MAT00000293,700.999,700157.8,COP,M,0001,0009
0000001410,000040,MAT00000218,541.663,2018750.92,COP,M,0004,0005
0000001411,000010,MAT00000132,326.216,1317837.61,USD,KG,0003,0007
0000001411,000020,MAT00000150,64.356,247249.32,USD,ST,0003,0001
0000001412,000010,MAT00000225,66.92,100351.89,COP,UN,0004,0005
